Epoka , blad_glowny
1 , 0.3471241595873306
10 , 0.12797931747242342
20 , 0.09516849661719781
30 , 0.07708274611602131
40 , 0.08709708836599124
50 , 0.08178911644833074
60 , 0.06851714651356379
70 , 0.10032086562442415
80 , 0.06731415412106978
90 , 0.05799169026646652
100 , 0.0406815994793714
110 , 0.06151602325729622
120 , 0.05893979851624625
130 , 0.024687618514074652
140 , 0.055461116830917846
150 , 0.04093346701097459
160 , 0.07166035881098451
170 , 0.05752308840702883
180 , 0.10201524107628669
190 , 0.052994151542386146
200 , 0.06789421773291043
210 , 0.034184580322233205
220 , 0.04892388198315905
230 , 0.05395648206576742
240 , 0.05484648418606047
250 , 0.040118771890329204
260 , 0.0344787038116755
270 , 0.022511556341788957
280 , 0.02086157339606435
290 , 0.05653473834326944
300 , 0.03521678945110643
310 , 0.03386823036575011
320 , 0.012243278000667726
330 , 0.041854227726384065
340 , 0.04791456928358709
350 , 0.019128240066901635
360 , 0.02804481127480378
370 , 0.028002425635832513
380 , 0.04414439783652743
390 , 0.046665327856340165
400 , 0.06829295478697844
410 , 0.02146910035980627
420 , 0.02908551454596784
430 , 0.03585369599357501
440 , 0.021336372099166407
450 , 0.041997774290307474
460 , 0.03691805667510459
470 , 0.01747233824721623
480 , 0.041763325625560795
490 , 0.027121681129038754
500 , 0.03509657440885163
510 , 0.027077502289161635
520 , 0.06621231388889018
530 , 0.029971377790369305
540 , 0.03903033469825252
550 , 0.03867450416809657
560 , 0.04353248315175132
570 , 0.04219667237516621
580 , 0.10117145298842803
590 , 0.043502670417580935
600 , 0.04302899334933616
610 , 0.0530081568460568
620 , 0.04712932904077166
630 , 0.03919146832383615
640 , 0.030323813032866773
650 , 0.03717560810886584
660 , 0.03123340652637743
670 , 0.02444416100186003
680 , 0.05473218632518581
690 , 0.053333556448104225
700 , 0.040829378712935974
710 , 0.044272512925074135
720 , 0.03296372236410429
730 , 0.026579565613809242
740 , 0.03409903005509909
750 , 0.02677881935237545
760 , 0.022894350686982465
770 , 0.045711886291644674
780 , 0.04372360262011903
790 , 0.016512030079140958
800 , 0.0359857644971217
810 , 0.07309474813670633
820 , 0.03353052801398459
830 , 0.02827022962775758
840 , 0.046108159458541347
850 , 0.03612095761890652
860 , 0.04592556924664941
870 , 0.04263951533819512
880 , 0.039182722206765185
890 , 0.02019025475114566
900 , 0.05812078786321645
910 , 0.02703869504523756
920 , 0.03543374171023265
930 , 0.03782952684959516
940 , 0.05601915411898922
950 , 0.035176280702273695
960 , 0.02018313220798147
970 , 0.04349429672977724
980 , 0.028525467086598994
990 , 0.047663955258997096
1000 , 0.03405650477878389
1010 , 0.026256357685037916
1020 , 0.06514285197558636
1030 , 0.026510113074790106
1040 , 0.019104850536551348
1050 , 0.0457172625930908
1060 , 0.05315969155556632
1070 , 0.04185497213572271
1080 , 0.04415561995515892
1090 , 0.0665704388743643
1100 , 0.029010449299587016
1110 , 0.036177829767018235
1120 , 0.013705920549993696
1130 , 0.043436566506051266
1140 , 0.019297979395611287
1150 , 0.04440166905083735
1160 , 0.0441468047566833
1170 , 0.04439851264929708
1180 , 0.030874888288732943
1190 , 0.026238544059503235
1200 , 0.03519234058891326
1210 , 0.027626307120195134
1220 , 0.01936341187691418
1230 , 0.04942414867455924
1240 , 0.04101724036175894
1250 , 0.02557008239799514
1260 , 0.03597602331592566
1270 , 0.03762105169411567
1280 , 0.0417082718723261
1290 , 0.038932045568097616
1300 , 0.04377409418015238
1310 , 0.04362241751806389
1320 , 0.042055705877635914
1330 , 0.04314565650836977
1340 , 0.028758741300985883
1350 , 0.022492341355928536
1360 , 0.033662514364324596
1370 , 0.050904079864655255
1380 , 0.04552732606720287
1390 , 0.044997976413134286
1400 , 0.0518651029910263
1410 , 0.026576466667733816
1420 , 0.04364055986870452
1430 , 0.03480316601097739
1440 , 0.03638989186450863
1450 , 0.03130754914505198
1460 , 0.04164998887061782
1470 , 0.026456919935554726
1480 , 0.032978661383464614
1490 , 0.050653740346465616
1500 , 0.06390861935611171
1510 , 0.048318193914967326
1520 , 0.05031774459417791
1530 , 0.018001435561252777
1540 , 0.01536696437673785
1550 , 0.04448349610934146
1560 , 0.03551131845304836
1570 , 0.04867008222254668
1580 , 0.019894912034859467
1590 , 0.047502428125991765
1600 , 0.04459971272211226
1610 , 0.03486448785158527
1620 , 0.035460360020367426
1630 , 0.043926349280541455
1640 , 0.05181398352061447
1650 , 0.04322423598817701
1660 , 0.061052041989983846
1670 , 0.036866116262710406
1680 , 0.045104644239326676
1690 , 0.04106792384659527
1700 , 0.03271950821238232
1710 , 0.01851217354733446
1720 , 0.03536890569783278
1730 , 0.0363793840307142
1740 , 0.03322190835701438
1750 , 0.036516822524352816
1760 , 0.03022387141472415
1770 , 0.03977514506343157
1780 , 0.041952541893758404
1790 , 0.024159078565292803
1800 , 0.06291859161505123
1810 , 0.02900276013259366
1820 , 0.041893033369249426
1830 , 0.023839994288204148
1840 , 0.028037434276835246
1850 , 0.03890263662886327
1860 , 0.026635207720601368
1870 , 0.04085754059650047
1880 , 0.04420873462101241
1890 , 0.05682195932493726
1900 , 0.018933071334522926
1910 , 0.04212007479817826
1920 , 0.032977750319264434
1930 , 0.03609032148343036
1940 , 0.04504287521543895
1950 , 0.020295915006473594
1960 , 0.02698118810997598
1970 , 0.03289809490046762
1980 , 0.04057531398349785
1990 , 0.030256779623704048
2000 , 0.037950729538771856